dataset,tuning,metric,model,error_rate,bias
social40,False,equalized_odds,HGR,47.4496,4.4145
social40,False,equalized_odds,FairDummies,44.5816,6.3325
social40,False,equalized_odds,GeneralFairERM,50.264,2.5651
social40,False,equalized_odds,MultiAdversarialDebiasing,48.3669,1.8971
social40,False,equalized_odds,FairGeneralizedLinearModel,31.5616,16.5358
social40,False,equalized_odds,GradualCompatibility,34.1207,15.0676
social40,False,equalized_odds,RejectOptionClassification,27.4497,5.4172
social40,False,equalized_odds,EqOddsPostprocessing,38.9664,1.4943000000000002
social40,False,equalized_odds,CalibratedEqOddsPostprocessing,25.364600000000003,47.1439
social40,False,equalized_odds,JiangNachum,32.0985,4.4709
social40,False,equalized_odds,DPAbstention,35.1724,13.8909
social40,False,equalized_odds,FaX,31.4766,16.3433
social40,False,equalized_odds,FairBayesDPP,29.0783,37.6376
social40,False,equalized_odds,GetFair,31.405,16.3005
social40,False,equalized_odds,LogisticRegression,25.1454,47.2572
social40,False,equalized_odds,LogisticRegressionRemoved,31.5572,16.5499
social50,False,equalized_odds,Reweighing,26.9703,3.281
social50,False,equalized_odds,LFR,49.66689999999999,1.4045
social50,False,equalized_odds,DisparateImpactRemover,31.9148,21.4054
social50,False,equalized_odds,Fair-SMOTE,27.1018,2.9552000000000005
social50,False,equalized_odds,FairSSL-CT,26.662,5.5852
social50,False,equalized_odds,FairSSL-LP,35.2005,17.927
social50,False,equalized_odds,FairSSL-LS,35.2005,17.927
social50,False,equalized_odds,FairSSL-ST,27.6591,34.0404
social50,False,equalized_odds,LTDD,31.9555,21.5098
social50,False,equalized_odds,PrejudiceRemover,22.139199999999995,45.955200000000005
social50,False,equalized_odds,SquaredDifferenceFairLogistic,31.9103,21.4463
social50,False,equalized_odds,FairnessConstraintModel,32.3997,20.7758
social50,False,equalized_odds,DisparateMistreatmentModel,33.1294,19.655
social50,False,equalized_odds,ConvexFrameworkModel,31.9013,21.4561
social50,False,equalized_odds,HSICLinearRegression,32.0598,21.1579
social50,False,equalized_odds,GerryFairClassifier,46.453700000000005,5.879899999999999
social50,False,equalized_odds,AdversarialDebiasing,26.712,6.801800000000001
social50,False,equalized_odds,ExponentiatedGradientReduction,47.3964,2.8883
social50,False,equalized_odds,GridSearchReduction,34.5751,18.6218
social50,False,equalized_odds,MetaFairClassifier,26.6304,4.6914
social50,False,equalized_odds,AdaFair,29.9661,34.7145
social50,False,equalized_odds,FAGTB,49.0732,22.1021
social50,False,equalized_odds,HGR,47.5051,4.3712
social50,False,equalized_odds,FairDummies,44.5683,6.932799999999999
social50,False,equalized_odds,GeneralFairERM,50.2652,3.2939000000000003
social50,False,equalized_odds,MultiAdversarialDebiasing,46.770900000000005,4.2452000000000005
social50,False,equalized_odds,FairGeneralizedLinearModel,31.9193,21.3883
social50,False,equalized_odds,GradualCompatibility,35.508799999999994,18.541
social50,False,equalized_odds,RejectOptionClassification,26.567,6.2506
social50,False,equalized_odds,EqOddsPostprocessing,39.3292,2.5538
social50,False,equalized_odds,CalibratedEqOddsPostprocessing,22.2343,51.7211
social50,False,equalized_odds,JiangNachum,30.8361,4.094
social50,False,equalized_odds,DPAbstention,35.553999999999995,16.550800000000002
social50,False,equalized_odds,FaX,31.865,21.5792
social50,False,equalized_odds,FairBayesDPP,25.4747,44.3978
social50,False,equalized_odds,GetFair,31.9784,21.1857
social50,False,equalized_odds,LogisticRegression,21.9988,51.98049999999999
social50,False,equalized_odds,LogisticRegressionRemoved,31.9148,21.4054
credit_card_clients,False,equalized_odds,Reweighing,19.1088,1.7924
credit_card_clients,False,equalized_odds,LFR,22.142200000000003,0.0
credit_card_clients,False,equalized_odds,DisparateImpactRemover,19.1955,1.8062
credit_card_clients,False,equalized_odds,Fair-SMOTE,22.0955,7.946099999999999
credit_card_clients,False,equalized_odds,FairSSL-CT,61.411,11.9705
credit_card_clients,False,equalized_odds,FairSSL-ST,21.8355,1.616
credit_card_clients,False,equalized_odds,LTDD,19.117800000000003,2.133
credit_card_clients,False,equalized_odds,PrejudiceRemover,19.109,1.8989
credit_card_clients,False,equalized_odds,FairnessConstraintModel,19.9178,2.0883
credit_card_clients,False,equalized_odds,GerryFairClassifier,20.2622,1.8101
credit_card_clients,False,equalized_odds,AdversarialDebiasing,18.2799,2.9649
credit_card_clients,False,equalized_odds,ExponentiatedGradientReduction,19.1065,1.0405
credit_card_clients,False,equalized_odds,GridSearchReduction,19.16,1.3885999999999998
credit_card_clients,False,equalized_odds,MetaFairClassifier,18.782300000000003,1.9618
credit_card_clients,False,equalized_odds,AdaFair,27.8866,2.641
credit_card_clients,False,equalized_odds,FAGTB,18.54,1.9371
credit_card_clients,False,equalized_odds,HGR,77.8578,0.0
credit_card_clients,False,equalized_odds,FairDummies,34.0666,1.884
credit_card_clients,False,equalized_odds,MultiAdversarialDebiasing,18.3067,1.6128
credit_card_clients,False,equalized_odds,GradualCompatibility,39.9422,3.9563
credit_card_clients,False,equalized_odds,RejectOptionClassification,20.8422,3.9809
credit_card_clients,False,equalized_odds,EqOddsPostprocessing,19.649,1.1716999999999995
credit_card_clients,False,equalized_odds,CalibratedEqOddsPostprocessing,20.0867,10.4981
credit_card_clients,False,equalized_odds,JiangNachum,18.8334,1.4858000000000002
credit_card_clients,False,equalized_odds,FaX,19.0445,1.126
credit_card_clients,False,equalized_odds,GetFair,19.0378,1.0579
credit_card_clients,False,equalized_odds,LogisticRegression,19.1088,2.5669
credit_card_clients,False,equalized_odds,LogisticRegressionRemoved,19.06,1.1501
adult_data_set_sex,False,equalized_odds,Reweighing,21.6782,1.4733
adult_data_set_sex,False,equalized_odds,LFR,24.8723,0.0
adult_data_set_sex,False,equalized_odds,DisparateImpactRemover,21.597,5.7306
adult_data_set_sex,False,equalized_odds,Fair-SMOTE,28.9814,1.1948
adult_data_set_sex,False,equalized_odds,FairSSL-CT,40.6906,4.2412
adult_data_set_sex,False,equalized_odds,FairSSL-ST,32.4101,5.999300000000001
adult_data_set_sex,False,equalized_odds,LTDD,22.3904,4.485399999999999
adult_data_set_sex,False,equalized_odds,PrejudiceRemover,20.0217,30.0713
adult_data_set_sex,False,equalized_odds,GerryFairClassifier,54.6353,1.5945
adult_data_set_sex,False,equalized_odds,AdversarialDebiasing,20.5255,6.3267
adult_data_set_sex,False,equalized_odds,ExponentiatedGradientReduction,21.6188,1.7273
adult_data_set_sex,False,equalized_odds,GridSearchReduction,22.0865,4.4949
adult_data_set_sex,False,equalized_odds,MetaFairClassifier,30.9478,10.2568
adult_data_set_sex,False,equalized_odds,AdaFair,20.4908,24.064
adult_data_set_sex,False,equalized_odds,FAGTB,22.9002,3.6159
adult_data_set_sex,False,equalized_odds,HGR,25.1242,0.7866
adult_data_set_sex,False,equalized_odds,FairDummies,33.294700000000006,6.6606
adult_data_set_sex,False,equalized_odds,MultiAdversarialDebiasing,24.7433,4.5133
adult_data_set_sex,False,equalized_odds,GradualCompatibility,22.8335,2.0805
adult_data_set_sex,False,equalized_odds,EqOddsPostprocessing,24.4335,0.7762
adult_data_set_sex,False,equalized_odds,CalibratedEqOddsPostprocessing,19.8725,31.6054
adult_data_set_sex,False,equalized_odds,JiangNachum,21.7679,3.2307
adult_data_set_sex,False,equalized_odds,FaX,21.7751,3.7593
adult_data_set_sex,False,equalized_odds,GetFair,21.6173,5.7355
adult_data_set_sex,False,equalized_odds,LogisticRegression,19.9233,28.0423
adult_data_set_sex,False,equalized_odds,LogisticRegressionRemoved,21.5985,5.7273
adult_data_set_race,False,equalized_odds,Reweighing,20.0318,1.7656000000000005
adult_data_set_race,False,equalized_odds,LFR,24.8723,0.0
adult_data_set_race,False,equalized_odds,DisparateImpactRemover,20.0043,5.0459
adult_data_set_race,False,equalized_odds,Fair-SMOTE,26.7849,3.5831
adult_data_set_race,False,equalized_odds,FairSSL-CT,26.4576,2.9306
adult_data_set_race,False,equalized_odds,FairSSL-ST,28.104,4.6938
adult_data_set_race,False,equalized_odds,LTDD,20.0927,3.0771
adult_data_set_race,False,equalized_odds,PrejudiceRemover,19.905900000000003,10.8464
adult_data_set_race,False,equalized_odds,GerryFairClassifier,19.8797,10.1103
adult_data_set_race,False,equalized_odds,AdversarialDebiasing,19.6771,1.6943
adult_data_set_race,False,equalized_odds,ExponentiatedGradientReduction,20.4648,1.4434
adult_data_set_race,False,equalized_odds,GridSearchReduction,20.2186,2.0072
adult_data_set_race,False,equalized_odds,MetaFairClassifier,31.8395,14.471900000000002
adult_data_set_race,False,equalized_odds,AdaFair,20.4967,9.1857
adult_data_set_race,False,equalized_odds,FAGTB,19.9522,3.0298
adult_data_set_race,False,equalized_odds,HGR,25.6353,0.5476000000000001
adult_data_set_race,False,equalized_odds,FairDummies,34.0419,3.1529
adult_data_set_race,False,equalized_odds,MultiAdversarialDebiasing,19.7553,6.2235000000000005
adult_data_set_race,False,equalized_odds,GradualCompatibility,21.2292,6.508000000000001
adult_data_set_race,False,equalized_odds,EqOddsPostprocessing,21.8983,0.9379
adult_data_set_race,False,equalized_odds,CalibratedEqOddsPostprocessing,20.169400000000003,26.3188
adult_data_set_race,False,equalized_odds,JiangNachum,20.0436,1.9508
adult_data_set_race,False,equalized_odds,FaX,19.9551,4.5124
adult_data_set_race,False,equalized_odds,GetFair,19.971,5.1382
adult_data_set_race,False,equalized_odds,LogisticRegression,19.9233,10.1191
adult_data_set_race,False,equalized_odds,LogisticRegressionRemoved,20.0042,5.0416
acs2017_census,False,equalized_odds,Reweighing,10.3025,1.9078
acs2017_census,False,equalized_odds,LFR,40.5455,0.0
acs2017_census,False,equalized_odds,DisparateImpactRemover,10.6601,4.1806
acs2017_census,False,equalized_odds,Fair-SMOTE,10.8672,1.6476
acs2017_census,False,equalized_odds,FairSSL-CT,14.1465,16.7077
acs2017_census,False,equalized_odds,FairSSL-ST,11.726299999999998,3.193
acs2017_census,False,equalized_odds,LTDD,13.4809,16.7274
acs2017_census,False,equalized_odds,PrejudiceRemover,9.9761,5.8369
acs2017_census,False,equalized_odds,GerryFairClassifier,11.0717,3.5367
acs2017_census,False,equalized_odds,AdversarialDebiasing,9.6177,1.1929
acs2017_census,False,equalized_odds,ExponentiatedGradientReduction,10.0944,1.5303
acs2017_census,False,equalized_odds,GridSearchReduction,10.0477,2.2184
acs2017_census,False,equalized_odds,MetaFairClassifier,23.6092,9.6849
acs2017_census,False,equalized_odds,AdaFair,40.5455,0.0
acs2017_census,False,equalized_odds,FAGTB,59.4545,0.0
acs2017_census,False,equalized_odds,HGR,13.993499999999996,3.7034
acs2017_census,False,equalized_odds,FairDummies,33.5167,5.8622000000000005
acs2017_census,False,equalized_odds,MultiAdversarialDebiasing,10.7434,1.6779
acs2017_census,False,equalized_odds,GradualCompatibility,10.5876,2.306
acs2017_census,False,equalized_odds,EqOddsPostprocessing,12.6494,0.8532000000000001
acs2017_census,False,equalized_odds,CalibratedEqOddsPostprocessing,11.0927,11.0001
acs2017_census,False,equalized_odds,JiangNachum,10.5996,0.6764
acs2017_census,False,equalized_odds,FaX,10.056,1.5948
acs2017_census,False,equalized_odds,GetFair,10.1019,2.1905
acs2017_census,False,equalized_odds,LogisticRegression,10.0339,5.478899999999999
acs2017_census,False,equalized_odds,LogisticRegressionRemoved,10.0477,2.2184
communities,False,consistency,Reweighing,17.0284,13.7896
communities,False,consistency,LFR,39.5659,0.0
communities,False,consistency,DisparateImpactRemover,19.5326,14.6244
communities,False,consistency,Fair-SMOTE,16.5275,14.4407
communities,False,consistency,FairSSL-CT,20.8681,18.197
communities,False,consistency,FairSSL-LP,24.8748,16.5943
communities,False,consistency,FairSSL-LS,26.0434,17.4124
communities,False,consistency,FairSSL-ST,23.0384,15.025
communities,False,consistency,LTDD,21.0351,15.0584
communities,False,consistency,PrejudiceRemover,14.8581,10.4841
communities,False,consistency,SquaredDifferenceFairLogistic,14.8581,14.2404
communities,False,consistency,FairnessConstraintModel,26.8781,23.8063
communities,False,consistency,DisparateMistreatmentModel,17.8631,16.5109
communities,False,consistency,ConvexFrameworkModel,14.6912,14.1903
communities,False,consistency,HSICLinearRegression,14.3573,14.1736
communities,False,consistency,GerryFairClassifier,23.7062,10.8681
communities,False,consistency,AdversarialDebiasing,16.0267,11.6027
communities,False,consistency,ExponentiatedGradientReduction,26.5442,13.8731
communities,False,consistency,GridSearchReduction,21.3689,14.6244
communities,False,consistency,MetaFairClassifier,14.3573,14.1235
communities,False,consistency,AdaFair,39.5659,0.0
communities,False,consistency,FAGTB,18.8648,18.6978
communities,False,consistency,HGR,44.4073,19.2654
communities,False,consistency,FairDummies,62.6043,24.2738
communities,False,consistency,GeneralFairERM,48.7479,28.9149
communities,False,consistency,MultiAdversarialDebiasing,35.8932,3.0551
communities,False,consistency,FairGeneralizedLinearModel,14.8581,14.2404
communities,False,consistency,GradualCompatibility,15.025,12.3205
communities,False,consistency,RejectOptionClassification,36.227,2.187
communities,False,consistency,EqOddsPostprocessing,28.5476,29.616
communities,False,consistency,CalibratedEqOddsPostprocessing,17.3623,12.7546
communities,False,consistency,JiangNachum,14.1903,10.2337
communities,False,consistency,DPAbstention,28.5476,8.1469
communities,False,consistency,FaX,14.8581,12.4875
communities,False,consistency,FairBayesDPP,18.8648,18.581
communities,False,consistency,GetFair,15.3589,12.4875
communities,False,consistency,LogisticRegression,14.1903,10.2337
communities,False,consistency,LogisticRegressionRemoved,14.8581,11.9533
compas_race,False,consistency,Reweighing,31.7495,4.3521
compas_race,False,consistency,LFR,46.5983,0.0
compas_race,False,consistency,DisparateImpactRemover,32.2894,3.9309
compas_race,False,consistency,Fair-SMOTE,32.2894,3.9039
compas_race,False,consistency,FairSSL-CT,33.0994,4.4816
compas_race,False,consistency,FairSSL-LP,32.1274,3.4611
compas_race,False,consistency,FairSSL-LS,32.8294,3.6339
compas_race,False,consistency,FairSSL-ST,33.6933,4.1793
compas_race,False,consistency,LTDD,32.0734,4.4384
compas_race,False,consistency,PrejudiceRemover,32.2354,3.8823
compas_race,False,consistency,SquaredDifferenceFairLogistic,32.3434,3.1911
compas_race,False,consistency,FairnessConstraintModel,52.0518,3.9741
compas_race,False,consistency,DisparateMistreatmentModel,39.8488,4.3251
compas_race,False,consistency,ConvexFrameworkModel,32.3434,3.1911
compas_race,False,consistency,HSICLinearRegression,32.2354,3.5151
compas_race,False,consistency,GerryFairClassifier,53.4017,0.0
compas_race,False,consistency,AdversarialDebiasing,31.7495,3.8067
compas_race,False,consistency,ExponentiatedGradientReduction,44.0605,19.0173
compas_race,False,consistency,GridSearchReduction,34.5032,3.1695
compas_race,False,consistency,MetaFairClassifier,33.3153,3.4611
compas_race,False,consistency,AdaFair,32.6674,8.2397
compas_race,False,consistency,FAGTB,33.2613,6.5443
compas_race,False,consistency,HGR,42.0626,4.0713
compas_race,False,consistency,FairDummies,47.7322,4.8218
compas_race,False,consistency,GeneralFairERM,51.2959,6.1015
compas_race,False,consistency,MultiAdversarialDebiasing,35.5292,1.8251
compas_race,False,consistency,FairGeneralizedLinearModel,32.3434,3.1911
compas_race,False,consistency,GradualCompatibility,34.6652,4.8002
compas_race,False,consistency,RejectOptionClassification,44.4384,1.0097
compas_race,False,consistency,EqOddsPostprocessing,36.2851,17.554
compas_race,False,consistency,CalibratedEqOddsPostprocessing,33.9093,6.2041
compas_race,False,consistency,JiangNachum,32.3434,3.3585
compas_race,False,consistency,DPAbstention,38.6069,3.8013
compas_race,False,consistency,FaX,32.1814,3.0454
compas_race,False,consistency,FairBayesDPP,33.2073,5.4482
compas_race,False,consistency,GetFair,36.5011,1.6793
compas_race,False,consistency,LogisticRegression,32.3434,3.3585
compas_race,False,consistency,LogisticRegressionRemoved,32.1814,3.0454
german,False,consistency,Reweighing,21.3333,6.6667
german,False,consistency,LFR,20.0,0.0
german,False,consistency,DisparateImpactRemover,21.6667,7.2
german,False,consistency,Fair-SMOTE,26.3333,23.1
german,False,consistency,FairSSL-CT,33.6667,27.5667
german,False,consistency,FairSSL-LS,36.6667,28.9333
german,False,consistency,FairSSL-ST,35.3333,28.0667
german,False,consistency,LTDD,21.6667,7.0667
german,False,consistency,SquaredDifferenceFairLogistic,22.0,7.1
german,False,consistency,FairnessConstraintModel,21.3333,8.0667
german,False,consistency,DisparateMistreatmentModel,23.0,5.6333
german,False,consistency,ConvexFrameworkModel,22.0,7.1
german,False,consistency,HSICLinearRegression,21.0,4.8
german,False,consistency,GerryFairClassifier,21.0,4.8
german,False,consistency,AdversarialDebiasing,21.6667,7.9333
german,False,consistency,ExponentiatedGradientReduction,21.6667,6.7
german,False,consistency,GridSearchReduction,22.0,7.1
german,False,consistency,MetaFairClassifier,22.3333,8.9667
german,False,consistency,AdaFair,29.3333,27.6
german,False,consistency,FAGTB,22.3333,13.8
